date,ticker,underlying_price,pct_otm,weight
2022-01-21,XIU CN 02/11/22 C32.25,31.716,0.016836927733635987,1
2022-02-11,XIU CN 03/04/22 C33.5,33.11,0.011778918755662948,1
2022-03-04,XIU CN 03/25/22 C33.25,32.75,0.01526717557251911,1
2022-03-25,XIU CN 04/14/22 C34,33.62,0.011302795954788891,1
2022-04-14,XIU CN 05/06/22 C33.5,33.44,0.0017942583732057926,1
2022-05-06,XIU CN 05/27/22 C32,31.68,0.010101010101010166,1
2022-05-27,XIU CN 06/17/22 C32,31.6253,0.011848108950745173,1
2022-06-17,XIU CN 07/08/22 C29.5,29.002,0.017171229570374535,1
2022-07-08,XIU CN 07/29/22 C29.75,29.2611,0.01670818937087115,1
2022-07-29,XIU CN 08/19/22 C30.5,30.11,0.01295250747260046,1
2022-08-19,XIU CN 09/09/22 C31.25,30.9,0.011326860841424091,1
2022-09-09,XIU CN 09/30/22 C30.75,30.2,0.01821192052980125,1
2022-09-30,XIU CN 10/21/22 C28.75,28.28,0.016619519094766666,1
2022-10-21,XIU CN 11/11/22 C29.5,29.0,0.01724137931034475,1
2022-11-11,XIU CN 12/02/22 C31.25,30.87,0.012309685779073432,1
2022-12-02,XIU CN 12/23/22 C31.75,31.28,0.015025575447570327,1
2022-12-23,XIU CN 01/13/23 C30.25,29.7966,0.015216501211547495,1
2023-01-13,XIU CN 02/03/23 C31.5,31.0876,0.013265739394485276,1
2023-02-03,XIU CN 02/24/23 C32.25,31.7697,0.015118178641913449,1
2023-02-24,XIU CN 03/17/23 C31.25,30.6912,0.01820717339172151,1
2023-03-17,XIU CN 04/06/23 C29.75,29.4361,0.010663776791083102,1
2023-04-06,XIU CN 04/28/23 C31.25,30.81,0.01428107757221686,1
2023-04-28,XIU CN 05/19/23 C32,31.61,0.012337867763366095,1
2023-05-19,XIU CN 06/09/23 C31.5,31.16,0.010911424903722766,1
2023-06-09,XIU CN 06/30/23 C30.5,30.19,0.010268300761841598,1
2023-06-30,XIU CN 07/21/23 C31.25,30.73,0.016921575008135292,1
2023-07-21,XIU CN 08/11/23 C31.75,31.27,0.01535017588743215,1
2023-08-11,XIU CN 09/01/23 C31.5,31.05,0.01449275362318847,1
2023-09-01,XIU CN 09/22/23 C31.5,31.0711,0.013803824132393006,1
2023-09-22,XIU CN 10/20/23 C31.25,29.97,0.042709376042709524,1
2023-10-20,XIU CN 11/10/23 C29.5,29.13,0.012701682114658386,1
2023-11-10,XIU CN 12/01/23 C30.5,30.0538,0.014846708236562423,1
2023-12-01,XIU CN 12/22/23 C31.5,31.06,0.014166130070830674,1
2023-12-22,XIU CN 01/12/24 C32.25,31.83,0.013195098963242335,1
2024-01-12,XIU CN 02/02/24 C32.5,32.06,0.013724266999376011,1
2024-02-02,XIU CN 02/23/24 C32.75,32.26,0.015189088654680827,1
2024-02-23,XIU CN 03/15/24 C33,32.65,0.010719754977029039,1
2024-03-15,XIU CN 04/05/24 C33.75,33.29,0.013817963352358076,1
2024-04-05,XIU CN 04/26/24 C34.25,33.8,0.013313609467455745,1
2024-04-26,XIU CN 05/17/24 C33.75,33.39,0.010781671159029615,1
2024-05-17,XIU CN 06/07/24 C34.5,34.11,0.011433597185576128,1
2024-06-07,XIU CN 06/28/24 C33.75,33.24,0.01534296028880866,1
2024-06-28,XIU CN 07/19/24 C33.5,33.04,0.013922518159806385,1
2024-07-19,XIU CN 08/09/24 C34.75,34.35,0.011644832605531175,1
2024-08-09,XIU CN 08/30/24 C34.5,33.99,0.015004413062665423,1
2024-08-30,XIU CN 09/20/24 C35.75,35.3475,0.011386943913996861,1
2024-09-20,XIU CN 10/11/24 C36.75,36.21,0.014913007456503813,1
2024-10-11,XIU CN 11/01/24 C37.5,37.1,0.010781671159029615,1
2024-11-01,XIU CN 11/22/24 C37.25,36.77,0.013054120206690056,1
2024-11-22,XIU CN 12/13/24 C39,38.41,0.015360583181463161,1
2024-12-13,XIU CN 01/03/25 C38.75,38.2776,0.012341421614730397,1
2025-01-03,XIU CN 01/24/25 C38.5,37.9818,0.013643376564565157,1
2025-01-24,XIU CN 02/14/25 C39.25,38.7,0.014211886304909438,1
2025-02-14,XIU CN 03/07/25 C39.5,38.8633,0.016383065771563343,1
2025-03-07,XIU CN 03/28/25 C38.25,37.61,0.017016750864131902,1
2025-03-28,XIU CN 04/17/25 C38,37.55,0.011984021304926928,1
2025-04-17,XIU CN 05/09/25 C37.25,36.72,0.014433551198257177,1
2025-05-09,XIU CN 05/30/25 C39,38.55,0.011673151750972943,1
2025-05-30,XIU CN 06/20/25 C40.25,39.63,0.015644713600807325,1
2025-06-20,XIU CN 07/11/25 C40.25,39.83,0.010544815465729496,1
2025-07-11,XIU CN 08/01/25 C41.25,40.65,0.014760147601476037,1
2025-08-01,XIU CN 08/22/25 C41.25,40.64,0.015009842519684957,1
2025-08-22,XIU CN 09/12/25 C43.25,42.63,0.014543748533896173,1
2025-09-12,XIU CN 10/03/25 C44.25,43.67,0.013281428898557213,1
2025-10-03,XIU CN 10/24/25 C46,45.49,0.011211255220927585,1
