date,ticker,underlying_price,pct_otm,weight
2021-03-19,BTCC CN 04/16/21 P9,11.05,0.22777777777777786,1
2021-04-16,BTCC CN 05/21/21 P9.5,11.56,0.21684210526315795,1
2021-05-21,BTCC CN 06/18/21 P5.25,6.5,0.23809523809523814,1
2021-06-18,BTCC CN 07/16/21 P5.25,6.57,0.25142857142857156,1
2021-07-16,BTCC CN 08/20/21 P5,6.0,0.19999999999999996,1
2021-08-20,BTCC CN 09/17/21 P7.75,9.3,0.20000000000000018,1
2021-09-17,BTCC CN 10/15/21 P7.5,9.01,0.20133333333333336,1
2021-10-15,BTCC CN 11/19/21 P9.25,11.3,0.2216216216216218,1
2021-11-19,BTCC CN 12/17/21 P9,10.83,0.20333333333333337,1
2021-12-17,BTCC CN 01/21/22 P7.25,8.81,0.21517241379310348,1
2022-01-21,BTCC CN 02/18/22 P6.5,7.14,0.09846153846153838,1
2022-02-18,BTCC CN 03/18/22 P6.25,7.54,0.20639999999999992,1
2022-03-18,BTCC CN 04/14/22 P6.5,7.81,0.20153846153846144,1
2022-04-14,BTCC CN 05/20/22 P6,7.4,0.2333333333333334,1
2022-05-20,BTCC CN 06/17/22 P4.5,5.53,0.22888888888888892,1
2022-06-17,BTCC CN 07/15/22 P3.25,3.93,0.20923076923076933,1
2022-07-15,BTCC CN 08/19/22 P3.25,4.03,0.24,1
2022-08-19,BTCC CN 09/16/22 P3.25,4.06,0.24923076923076914,1
2022-09-16,BTCC CN 10/21/22 P3,3.82,0.2733333333333332,1
2022-10-21,BTCC CN 11/18/22 P3,3.83,0.2766666666666666,1
2022-11-18,BTCC CN 12/16/22 P2.5,3.25,0.30000000000000004,1
2022-12-16,BTCC CN 01/20/23 P2.75,3.35,0.21818181818181825,1
2023-01-20,BTCC CN 02/17/23 P3.75,4.36,0.16266666666666674,1
2023-02-17,BTCC CN 03/17/23 P4,4.82,0.20500000000000007,1
2023-03-17,BTCC CN 04/21/23 P4.25,5.37,0.263529411764706,1
2023-04-21,BTCC CN 05/19/23 P4.25,5.35,0.2588235294117647,1
2023-05-19,BTCC CN 06/16/23 P4.25,5.26,0.23764705882352932,1
2023-06-16,BTCC CN 07/21/23 P4,5.04,0.26,1
2023-07-21,BTCC CN 08/18/23 P4.75,5.7,0.19999999999999996,1
2023-08-18,BTCC CN 09/15/23 P4.25,5.1,0.19999999999999996,1
2023-09-15,BTCC CN 10/20/23 P4.25,5.16,0.21411764705882352,1
2023-10-20,BTCC CN 11/17/23 P5,5.85,0.16999999999999993,1
2023-11-17,BTCC CN 12/15/23 P6,7.24,0.20666666666666678,1
2023-12-15,BTCC CN 01/19/24 P6.75,8.13,0.20444444444444465,1
2024-01-19,BTCC CN 02/16/24 P6.5,8.01,0.23230769230769233,1
2024-02-16,BTCC CN 03/15/24 P8.25,10.03,0.2157575757575756,1
2024-03-15,BTCC CN 04/19/24 P11,13.41,0.219090909090909,1
2024-04-19,BTCC CN 05/17/24 P10.5,12.67,0.20666666666666655,1
2024-05-17,BTCC CN 06/21/24 P10.5,13.05,0.24285714285714288,1
2024-06-21,BTCC CN 07/19/24 P10,12.57,0.2570000000000001,1
2024-07-19,BTCC CN 08/16/24 P10.5,13.17,0.2542857142857142,1
2024-08-16,BTCC CN 09/20/24 P9.5,11.62,0.223157894736842,1
2024-09-20,BTCC CN 10/18/24 P10,12.14,0.21399999999999997,1
2024-10-18,BTCC CN 11/15/24 P11,13.5,0.2272727272727273,1
2024-11-15,BTCC CN 12/20/24 P15,18.27,0.21799999999999997,1
2024-12-20,BTCC CN 01/17/25 P16.25,19.64,0.20861538461538465,1
