date,ticker,underlying_price,pct_otm,weight
2022-03-11,SPY US 03/18/22 C337,420.07,-0.1977527554931321,1
2022-03-18,SPY US 03/25/22 C356,444.52,-0.19913614685503456,1
2022-03-25,SPY US 04/01/22 C363,452.69,-0.19812675340740904,1
2022-04-01,SPY US 04/08/22 C363,452.92,-0.19853395743177604,1
2022-04-08,SPY US 04/14/22 C359,447.57,-0.19789083271890429,1
2022-04-14,SPY US 04/22/22 C355,437.79,-0.18910893350693259,1
2022-04-22,SPY US 04/29/22 C345,426.04,-0.19021688104403345,1
2022-04-29,SPY US 05/06/22 C330,412.0,-0.19902912621359226,1
2022-05-06,SPY US 05/13/22 C330,411.34,-0.1977439587689016,1
2022-05-13,SPY US 05/20/22 C325,401.72,-0.19097879119784933,1
2022-05-20,SPY US 05/27/22 C315,389.63,-0.19154069245181327,1
2022-05-27,SPY US 06/03/22 C333,415.26,-0.19809276116168184,1
2022-06-03,SPY US 06/10/22 C330,410.54,-0.19618064013250847,1
2022-06-10,SPY US 06/17/22 C315,389.8,-0.19189327860441252,1
2022-06-17,SPY US 06/24/22 C295,365.86,-0.193680642868857,1
2022-07-08,SPY US 07/15/22 C311,388.67,-0.19983533588905755,1
2022-07-15,SPY US 07/22/22 C310,385.13,-0.19507698699140552,1
2022-07-22,SPY US 07/29/22 C320,395.09,-0.19005796147713172,1
2022-07-29,SPY US 08/05/22 C330,411.99,-0.19900968470108504,1
2022-08-05,SPY US 08/12/22 C335,413.47,-0.18978402302464514,1
2022-08-12,SPY US 08/19/22 C342,427.1,-0.19925076094591432,1
2022-08-19,SPY US 08/26/22 C340,422.14,-0.1945799971573411,1
2022-08-26,SPY US 09/02/22 C325,405.31,-0.1981446300362686,1
2022-09-02,SPY US 09/09/22 C315,392.24,-0.19692025290638382,1
2022-09-09,SPY US 09/16/22 C326,406.6,-0.1982292179045746,1
2022-09-16,SPY US 09/23/22 C310,385.56,-0.19597468617076463,1
2022-09-23,SPY US 09/30/22 C295,367.95,-0.19826063323821164,1
2022-09-30,SPY US 10/07/22 C290,357.18,-0.1880844392183213,1
2022-10-07,SPY US 10/14/22 C295,362.79,-0.18685741062322558,1
2022-10-14,SPY US 10/21/22 C290,357.63,-0.18910605933506697,1
2022-10-21,SPY US 10/28/22 C300,374.29,-0.19848246012450244,1
2022-10-28,SPY US 11/04/22 C315,389.02,-0.1902729936764176,1
2022-11-04,SPY US 11/11/22 C305,376.35,-0.18958416367742803,1
2022-11-11,SPY US 11/18/22 C320,398.51,-0.19700885799603518,1
2022-11-18,SPY US 11/25/22 C320,396.03,-0.19198040552483397,1
2022-11-25,SPY US 12/02/22 C325,402.33,-0.1922054035244699,1
2022-12-02,SPY US 12/09/22 C330,406.91,-0.18900985475903764,1
2022-12-09,SPY US 12/16/22 C315,393.28,-0.19904393816110655,1
2022-12-16,SPY US 12/23/22 C310,383.27,-0.1911707151616353,1
2022-12-23,SPY US 12/30/22 C307,382.91,-0.19824501841163722,1
2022-12-30,SPY US 01/06/23 C310,382.43,-0.18939413748921374,1
2023-01-06,SPY US 01/13/23 C315,388.08,-0.18831168831168832,1
2023-01-13,SPY US 01/20/23 C319,398.5,-0.19949811794228356,1
2023-01-20,SPY US 01/27/23 C320,395.88,-0.19167424472062244,1
2023-01-27,SPY US 02/03/23 C325,405.68,-0.19887596134884644,1
2023-02-03,SPY US 02/10/23 C330,412.35,-0.19970898508548562,1
2023-02-10,SPY US 02/17/23 C327,408.04,-0.19860797960984222,1
2023-02-17,SPY US 02/24/23 C330,407.26,-0.18970682119530524,1
2023-02-24,SPY US 03/03/23 C320,396.38,-0.1926938796104748,1
2023-03-03,SPY US 03/10/23 C325,404.19,-0.1959227096167644,1
2023-03-10,SPY US 03/17/23 C309,385.91,-0.19929517244953487,1
2023-03-17,SPY US 03/24/23 C312,389.99,-0.19997948665350396,1
2023-03-24,SPY US 03/31/23 C320,395.75,-0.19140871762476308,1
2023-03-31,SPY US 04/06/23 C330,409.39,-0.193922665429053,1
2023-04-06,SPY US 04/14/23 C330,409.19,-0.19352867860895917,1
2023-04-14,SPY US 04/21/23 C330,412.46,-0.19992241671919697,1
2023-04-21,SPY US 04/28/23 C330,412.2,-0.19941775836972342,1
2023-04-28,SPY US 05/05/23 C335,415.93,-0.19457601038636307,1
2023-05-05,SPY US 05/12/23 C335,412.63,-0.18813464847442019,1
2023-05-12,SPY US 05/19/23 C330,411.59,-0.19823124954444948,1
2023-05-19,SPY US 05/26/23 C335,418.62,-0.19975156466485122,1
2023-05-26,SPY US 06/02/23 C340,420.02,-0.19051473739345737,1
2023-06-02,SPY US 06/09/23 C345,427.92,-0.19377453729669103,1
2023-06-09,SPY US 06/16/23 C344,429.9,-0.19981391021167705,1
2023-06-16,SPY US 06/23/23 C355,439.46,-0.19219041550994398,1
2023-06-23,SPY US 06/30/23 C347,433.21,-0.19900279310265223,1
2023-06-30,SPY US 07/07/23 C355,443.28,-0.1991517776574625,1
2023-07-07,SPY US 07/14/23 C355,438.55,-0.19051419450461748,1
2023-07-14,SPY US 07/21/23 C360,449.28,-0.19871794871794868,1
2023-07-21,SPY US 07/28/23 C365,452.18,-0.19279932770135788,1
2023-07-28,SPY US 08/04/23 C370,456.92,-0.1902302372406548,1
2023-08-04,SPY US 08/11/23 C360,446.81,-0.19428839999104763,1
2023-08-11,SPY US 08/18/23 C360,445.65,-0.19219118142039715,1
2023-08-18,SPY US 08/25/23 C350,436.5,-0.19816723940435277,1
2023-08-25,SPY US 09/01/23 C355,439.97,-0.1931268041002796,1
2023-09-01,SPY US 09/08/23 C365,451.19,-0.19102816995057514,1
2023-09-08,SPY US 09/15/23 C357,445.52,-0.1986891722032681,1
2023-09-15,SPY US 09/22/23 C355,443.37,-0.1993143424228071,1
2023-09-22,SPY US 09/29/23 C345,430.42,-0.1984573207564705,1
2023-09-29,SPY US 10/06/23 C345,427.48,-0.19294469916721257,1
2023-10-06,SPY US 10/13/23 C345,429.54,-0.19681519765330358,1
2023-10-13,SPY US 10/20/23 C350,431.5,-0.18887601390498265,1
2023-10-20,SPY US 10/27/23 C340,421.19,-0.1927633609534889,1
2023-10-27,SPY US 11/03/23 C330,410.68,-0.19645466056296879,1
2023-11-03,SPY US 11/10/23 C350,434.69,-0.19482849847017414,1
2023-11-10,SPY US 11/17/23 C355,440.61,-0.19429881300923724,1
2023-11-17,SPY US 11/24/23 C365,450.79,-0.19031034406264558,1
2023-11-24,SPY US 12/01/23 C365,455.3,-0.1983307709202724,1
2023-12-01,SPY US 12/08/23 C370,459.1,-0.19407536484426058,1
2023-12-08,SPY US 12/15/23 C369,460.2,-0.19817470664928294,1
2023-12-15,SPY US 12/22/23 C380,469.33,-0.19033515863038797,1
2023-12-22,SPY US 12/29/23 C379,473.65,-0.19983109891269923,1
2023-12-29,SPY US 01/05/24 C381,475.31,-0.1984178746502283,1
2024-01-05,SPY US 01/12/24 C375,467.92,-0.19858095400923237,1
2024-01-12,SPY US 01/19/24 C382,476.68,-0.19862381471846946,1
2024-01-19,SPY US 01/26/24 C390,482.43,-0.19159256265157643,1
2024-01-26,SPY US 02/02/24 C390,487.41,-0.1998522804210009,1
2024-02-02,SPY US 02/09/24 C400,494.35,-0.19085668048953175,1
2024-02-09,SPY US 02/16/24 C401,501.2,-0.19992019154030327,1
2024-02-16,SPY US 02/23/24 C400,499.51,-0.19921523092630777,1
2024-02-23,SPY US 03/01/24 C410,507.85,-0.19267500246135671,1
2024-03-01,SPY US 03/08/24 C415,512.85,-0.19079652919957102,1
2024-03-08,SPY US 03/15/24 C410,511.72,-0.1987805831314,1
2024-03-15,SPY US 03/22/24 C410,509.83,-0.1958103681619363,1
2024-03-22,SPY US 03/28/24 C417,521.21,-0.19993860440129707,1
2024-03-28,SPY US 04/05/24 C420,523.07,-0.19704819622612657,1
2024-04-05,SPY US 04/12/24 C415,518.43,-0.1995062014158131,1
2024-04-12,SPY US 04/19/24 C410,510.85,-0.19741607125379268,1
2024-04-19,SPY US 04/26/24 C400,495.16,-0.19218030535584463,1
2024-04-26,SPY US 05/03/24 C410,508.26,-0.19332625034431195,1
