date,ticker,underlying_price,pct_otm,weight
2022-01-07,SPY US 01/14/22 C467,466.09,0.0019524126241714512,1
2022-01-14,SPY US 01/21/22 C465,464.72,0.0006025133413667394,1
2022-01-21,SPY US 01/28/22 C438,437.98,4.5664185579274985e-05,1
2022-01-28,SPY US 02/04/22 C442,441.95,0.00011313497001919082,1
2022-02-04,SPY US 02/11/22 C449,448.7,0.0006685981724983137,1
2022-02-11,SPY US 02/18/22 C441,440.46,0.001225991009399241,1
2022-02-18,SPY US 02/25/22 C435,434.23,0.0017732538055867941,1
2022-02-25,SPY US 03/04/22 C438,437.75,0.0005711022272987254,1
2022-03-04,SPY US 03/11/22 C433,432.17,0.0019205405280329213,1
2022-03-11,SPY US 03/18/22 C421,420.07,0.002213916728164289,1
2022-03-18,SPY US 03/25/22 C445,444.52,0.0010798164312066927,1
2022-03-25,SPY US 04/01/22 C453,452.69,0.0006847953345556768,1
2022-04-01,SPY US 04/08/22 C453,452.92,0.00017663163472581012,1
2022-04-08,SPY US 04/14/22 C448,447.57,0.0009607435708380851,1
2022-04-14,SPY US 04/22/22 C438,437.79,0.0004796820393337953,1
2022-04-22,SPY US 04/29/22 C427,426.04,0.002253309548399196,1
2022-04-29,SPY US 05/06/22 C413,412.0,0.0024271844660195274,1
2022-05-06,SPY US 05/13/22 C412,411.34,0.0016045120824621506,1
2022-05-13,SPY US 05/20/22 C402,401.72,0.0006970028875832313,1
2022-05-20,SPY US 05/27/22 C390,389.63,0.0009496188691835439,1
2022-05-27,SPY US 06/03/22 C416,415.26,0.0017820160863073475,1
2022-06-03,SPY US 06/10/22 C411,410.54,0.0011204754713303178,1
2022-06-10,SPY US 06/17/22 C390,389.8,0.0005130836326321386,1
2022-06-17,SPY US 06/24/22 C366,365.86,0.0003826600338927566,1
2022-07-08,SPY US 07/15/22 C389,388.67,0.0008490493220469908,1
2022-07-15,SPY US 07/22/22 C386,385.13,0.0022589774881209834,1
2022-07-22,SPY US 07/29/22 C396,395.09,0.00230327267204955,1
2022-07-29,SPY US 08/05/22 C412,411.99,2.4272433796879156e-05,1
2022-08-05,SPY US 08/12/22 C414,413.47,0.0012818342322296061,1
