date,ticker,underlying_price,pct_otm,weight
2018-08-17,SPY US 08/24/18 C286,285.06,0.0032975513926891686,1
2018-08-24,SPY US 08/31/18 C288,287.51,0.0017042885464852997,1
2018-08-31,SPY US 09/07/18 C291,290.31,0.0023767696600185406,1
2018-09-07,SPY US 09/14/18 C288,287.6,0.0013908205841446364,1
2018-09-14,SPY US 09/21/18 C291,290.88,0.0004125412541253759,1
2018-09-21,SPY US 09/28/18 C292,291.99,3.424774821048082e-05,1
2018-09-28,SPY US 10/05/18 C291,290.72,0.0009631260319207247,1
2018-10-05,SPY US 10/12/18 C288,287.82,0.0006253908692932519,1
2018-10-12,SPY US 10/19/18 C276,275.95,0.00018119224497192832,1
2018-10-19,SPY US 10/26/18 C277,276.25,0.002714932126696823,1
2018-10-26,SPY US 11/02/18 C266,265.33,0.0025251573512230507,1
2018-11-02,SPY US 11/09/18 C272,271.89,0.0004045753797492502,1
2018-11-09,SPY US 11/16/18 C278,277.76,0.000864055299539146,1
2018-11-16,SPY US 11/23/18 C274,273.73,0.0009863734336754693,1
2018-11-23,SPY US 11/30/18 C264,263.25,0.002849002849002913,1
2018-11-30,SPY US 12/07/18 C276,275.65,0.0012697261019409822,1
2018-12-07,SPY US 12/14/18 C264,263.57,0.0016314451568844035,1
2018-12-14,SPY US 12/21/18 C261,260.47,0.002034783276384955,1
2018-12-21,SPY US 12/28/18 C241,240.7,0.0012463647694225255,1
2018-12-28,SPY US 01/04/19 C248,247.75,0.0010090817356205317,1
2019-01-04,SPY US 01/11/19 C253,252.39,0.0024168944886882038,1
2019-01-11,SPY US 01/18/19 C259,258.98,7.722604062077032e-05,1
2019-01-18,SPY US 01/25/19 C267,266.46,0.0020265705922091204,1
2019-01-25,SPY US 02/01/19 C266,265.78,0.0008277522763189271,1
2019-02-01,SPY US 02/08/19 C271,270.06,0.0034807079908167893,1
2019-02-08,SPY US 02/15/19 C271,270.47,0.001959551891152378,1
2019-02-15,SPY US 02/22/19 C278,277.37,0.002271334318779905,1
2019-02-22,SPY US 03/01/19 C280,279.14,0.0030808913090205614,1
2019-03-01,SPY US 03/08/19 C281,280.42,0.0020683260823051164,1
2019-03-08,SPY US 03/15/19 C275,274.46,0.00196749981782407,1
2019-03-15,SPY US 03/22/19 C282,281.31,0.0024528100671856734,1
2019-03-22,SPY US 03/29/19 C280,279.25,0.0026857654431513556,1
2019-03-29,SPY US 04/05/19 C283,282.48,0.001840838289436375,1
2019-04-05,SPY US 04/12/19 C289,288.57,0.0014901063866652464,1
2019-04-12,SPY US 04/18/19 C291,290.16,0.0028949545078575945,1
2019-04-18,SPY US 04/26/19 C291,290.02,0.0033790773050135225,1
2019-04-26,SPY US 05/03/19 C294,293.41,0.0020108380764116696,1
2019-05-03,SPY US 05/10/19 C295,294.03,0.0032989830969629708,1
2019-05-10,SPY US 05/17/19 C289,288.1,0.0031239153071849213,1
2019-05-17,SPY US 05/24/19 C286,285.84,0.0005597537083683601,1
2019-05-24,SPY US 05/31/19 C283,282.78,0.0007779899568569615,1
2019-05-31,SPY US 06/07/19 C276,275.27,0.00265194172993799,1
2019-06-07,SPY US 06/14/19 C288,287.65,0.0012167564748828408,1
2019-06-14,SPY US 06/21/19 C290,289.26,0.002558252091543922,1
2019-06-21,SPY US 06/28/19 C295,294.0,0.00340136054421758,1
2019-06-28,SPY US 07/05/19 C294,293.0,0.0034129692832765013,1
2019-07-05,SPY US 07/12/19 C299,298.46,0.0018092876767406008,1
2019-07-12,SPY US 07/19/19 C301,300.65,0.0011641443538998875,1
2019-07-19,SPY US 07/26/19 C298,297.17,0.0027930140996734742,1
2019-07-26,SPY US 08/02/19 C303,302.01,0.003278037151087654,1
2019-08-02,SPY US 08/09/19 C293,292.62,0.0012986125350282762,1
2019-08-09,SPY US 08/16/19 C292,291.62,0.001303065633358358,1
2019-08-16,SPY US 08/23/19 C289,288.85,0.0005193006750907614,1
2019-08-23,SPY US 08/30/19 C285,284.85,0.0005265929436544248,1
2019-08-30,SPY US 09/06/19 C293,292.45,0.0018806633612584722,1
2019-09-06,SPY US 09/13/19 C299,298.05,0.00318738466700208,1
2019-09-13,SPY US 09/20/19 C302,301.09,0.003022352120628513,1
2019-09-20,SPY US 09/27/19 C299,298.28,0.002413839345581481,1
2019-09-27,SPY US 10/04/19 C296,295.4,0.0020311442112390665,1
2019-10-04,SPY US 10/11/19 C295,294.35,0.002208255478172161,1
2019-10-11,SPY US 10/18/19 C297,296.28,0.002430133657351341,1
2019-10-18,SPY US 10/25/19 C298,297.97,0.00010068127663842574,1
2019-10-25,SPY US 11/01/19 C302,301.6,0.0013262599469494596,1
2019-11-01,SPY US 11/08/19 C307,306.14,0.0028091722741230285,1
2019-11-08,SPY US 11/15/19 C309,308.94,0.0001942124684404245,1
2019-11-15,SPY US 11/22/19 C312,311.79,0.0006735302607523419,1
2019-11-22,SPY US 11/29/19 C311,310.96,0.00012863390789807916,1
2019-11-29,SPY US 12/06/19 C315,314.31,0.002195284909802364,1
2019-12-06,SPY US 12/13/19 C315,314.87,0.0004128688029980676,1
2019-12-13,SPY US 12/20/19 C318,317.32,0.002142947182654842,1
2019-12-20,SPY US 12/27/19 C321,320.73,0.0008418295762790962,1
2019-12-27,SPY US 01/03/20 C323,322.86,0.00043362448119932395,1
2020-01-03,SPY US 01/10/20 C323,322.41,0.001829968053099984,1
2020-01-10,SPY US 01/17/20 C326,325.71,0.0008903625924903125,1
2020-01-17,SPY US 01/24/20 C332,331.95,0.00015062509414076608,1
2020-01-24,SPY US 01/31/20 C329,328.77,0.0006995772120328425,1
2020-01-31,SPY US 02/07/20 C322,321.73,0.0008392130046932511,1
2020-02-07,SPY US 02/14/20 C333,332.2,0.0024081878386514877,1
2020-02-14,SPY US 02/21/20 C338,337.6,0.0011848341232227888,1
2020-02-21,SPY US 02/28/20 C334,333.48,0.0015593139018830193,1
2020-02-28,SPY US 03/06/20 C297,296.26,0.002497805981232837,1
2020-03-06,SPY US 03/13/20 C298,297.46,0.0018153701337995098,1
2020-03-13,SPY US 03/20/20 C270,269.32,0.00252487746918173,1
2020-03-20,SPY US 03/27/20 C229,228.8,0.0008741258741258306,1
2020-03-27,SPY US 04/03/20 C254,253.42,0.0022886907110726273,1
2020-04-03,SPY US 04/09/20 C249,248.19,0.0032636286715823637,1
2020-04-09,SPY US 04/17/20 C279,278.2,0.0028756290438534116,1
2020-04-17,SPY US 04/24/20 C287,286.64,0.0012559307842590073,1
2020-04-24,SPY US 05/01/20 C283,282.97,0.00010601830582745997,1
2020-05-01,SPY US 05/08/20 C283,282.79,0.0007426005162840532,1
2020-05-08,SPY US 05/15/20 C293,292.44,0.0019149227191903595,1
2020-05-15,SPY US 05/22/20 C287,286.28,0.002515020259885592,1
2020-05-22,SPY US 05/29/20 C296,295.44,0.0018954779312212455,1
2020-05-29,SPY US 06/05/20 C305,304.32,0.0022344900105153442,1
2020-06-05,SPY US 06/12/20 C320,319.34,0.002066762698064828,1
2020-06-12,SPY US 06/19/20 C305,304.21,0.0025968903060387127,1
2020-06-19,SPY US 06/26/20 C309,308.64,0.001166407465007735,1
2020-07-10,SPY US 07/17/20 C318,317.59,0.0012909726376775232,1
2020-07-17,SPY US 07/24/20 C322,321.72,0.0008703220191470518,1
2020-07-24,SPY US 07/31/20 C321,320.88,0.00037397157816010385,1
2020-07-31,SPY US 08/07/20 C327,326.52,0.0014700477765527964,1
2020-08-07,SPY US 08/14/20 C335,334.57,0.001285231790058905,1
2020-08-14,SPY US 08/21/20 C337,336.84,0.0004750029687685675,1
2020-08-21,SPY US 08/28/20 C340,339.48,0.00153175444797915,1
2020-08-28,SPY US 09/04/20 C351,350.58,0.001198014718466478,1
2020-09-04,SPY US 09/11/20 C343,342.57,0.0012552179116676054,1
2020-09-11,SPY US 09/18/20 C335,334.06,0.0028138657726157756,1
2020-09-18,SPY US 09/25/20 C331,330.65,0.0010585210948133028,1
2020-09-25,SPY US 10/02/20 C329,328.73,0.0008213427432846032,1
2020-10-02,SPY US 10/09/20 C334,333.84,0.00047927150730897594,1
2020-10-09,SPY US 10/16/20 C347,346.85,0.0004324636009802596,1
2020-10-16,SPY US 10/23/20 C348,347.29,0.0020444009329378954,1
2020-10-23,SPY US 10/30/20 C346,345.78,0.0006362426976691538,1
2020-10-30,SPY US 11/06/20 C327,326.54,0.0014087094996018124,1
2020-11-06,SPY US 11/13/20 C351,350.16,0.002398903358464599,1
2020-11-13,SPY US 11/20/20 C359,358.1,0.002513264451270425,1
2020-11-20,SPY US 11/27/20 C356,355.33,0.0018855711592040691,1
2020-11-27,SPY US 12/04/20 C364,363.67,0.0009074160640141216,1
2020-12-04,SPY US 12/11/20 C370,369.85,0.0004055698256049123,1
2020-12-11,SPY US 12/18/20 C367,366.3,0.0019110019110017973,1
2020-12-18,SPY US 12/24/20 C370,369.18,0.0022211387399100335,1
2020-12-24,SPY US 12/31/20 C370,369.0,0.0027100271002709064,1
2020-12-31,SPY US 01/08/21 C374,373.88,0.00032095859634106993,1
2021-01-08,SPY US 01/15/21 C382,381.26,0.001940932696847364,1
2021-01-15,SPY US 01/22/21 C376,375.7,0.0007985094490285949,1
2021-01-22,SPY US 01/29/21 C383,382.88,0.00031341412452978723,1
2021-01-29,SPY US 02/05/21 C371,370.07,0.002513038073878038,1
2021-02-05,SPY US 02/12/21 C388,387.71,0.0007479817389286492,1
2021-02-12,SPY US 02/19/21 C393,392.64,0.000916870415647919,1
2021-02-19,SPY US 02/26/21 C391,390.03,0.002486988180396388,1
2021-02-26,SPY US 03/05/21 C381,380.36,0.0016826164686085665,1
2021-03-05,SPY US 03/12/21 C384,383.63,0.0009644709746370328,1
2021-03-12,SPY US 03/19/21 C395,394.06,0.0023854235395623924,1
2021-03-19,SPY US 03/26/21 C390,389.48,0.001335113484646211,1
2021-03-26,SPY US 04/01/21 C396,395.98,5.050760139391208e-05,1
2021-04-01,SPY US 04/09/21 C401,400.61,0.0009735153890317871,1
2021-04-09,SPY US 04/16/21 C412,411.49,0.001239398284283988,1
2021-04-16,SPY US 04/23/21 C418,417.26,0.0017734745722091105,1
2021-04-23,SPY US 04/30/21 C417,416.74,0.0006238901953254938,1
2021-04-30,SPY US 05/07/21 C418,417.3,0.0016774502755811938,1
2021-05-07,SPY US 05/14/21 C423,422.12,0.002084715246849278,1
2021-05-14,SPY US 05/21/21 C417,416.58,0.0010082097076191676,1
2021-05-21,SPY US 05/28/21 C415,414.94,0.0001445992191642098,1
2021-05-28,SPY US 06/04/21 C421,420.04,0.002285496619369498,1
2021-06-04,SPY US 06/11/21 C423,422.6,0.0009465215333648302,1
2021-06-11,SPY US 06/18/21 C425,424.31,0.0016261695458508196,1
2021-06-18,SPY US 06/25/21 C415,414.92,0.00019280825219314401,1
2021-06-25,SPY US 07/02/21 C427,426.61,0.0009141839150512698,1
2021-07-02,SPY US 07/09/21 C434,433.72,0.0006455777921239303,1
2021-07-09,SPY US 07/16/21 C436,435.52,0.0011021307861867058,1
2021-07-16,SPY US 07/23/21 C432,431.34,0.0015301154541660367,1
2021-07-23,SPY US 07/30/21 C440,439.94,0.00013638223394107918,1
2021-07-30,SPY US 08/06/21 C439,438.51,0.001117420355294163,1
2021-08-06,SPY US 08/13/21 C443,442.49,0.0011525684196251884,1
2021-08-13,SPY US 08/20/21 C446,445.92,0.00017940437746677418,1
2021-08-20,SPY US 08/27/21 C444,443.36,0.001443522194153779,1
2021-08-27,SPY US 09/03/21 C451,450.25,0.0016657412548584105,1
2021-09-03,SPY US 09/10/21 C454,453.08,0.0020305464818575203,1
2021-09-10,SPY US 09/17/21 C446,445.44,0.0012571839080459668,1
2021-09-17,SPY US 09/24/21 C442,441.4,0.001359311282283615,1
2021-09-24,SPY US 10/01/21 C444,443.91,0.00020274379941875864,1
2021-10-01,SPY US 10/08/21 C435,434.24,0.0017501842299190162,1
2021-10-08,SPY US 10/15/21 C438,437.86,0.0003197369022061025,1
2021-10-15,SPY US 10/22/21 C446,445.87,0.00029156480588521383,1
2021-10-22,SPY US 10/29/21 C454,453.12,0.0019420903954803226,1
2021-10-29,SPY US 11/05/21 C460,459.25,0.0016330974414806576,1
2021-11-05,SPY US 11/12/21 C469,468.53,0.0010031374725205655,1
2021-11-12,SPY US 11/19/21 C468,467.27,0.0015622659276222084,1
2021-11-19,SPY US 11/26/21 C469,468.89,0.00023459660048197328,1
2021-11-26,SPY US 12/03/21 C459,458.97,6.53637492646908e-05,1
2021-12-03,SPY US 12/10/21 C454,453.42,0.0012791672180318958,1
2021-12-10,SPY US 12/17/21 C471,470.74,0.0005523218761949167,1
2021-12-31,SPY US 01/07/22 C475,474.96,8.421761832577701e-05,1
2022-01-07,SPY US 01/14/22 C467,466.09,0.0019524126241714512,1
2022-01-14,SPY US 01/21/22 C465,464.72,0.0006025133413667394,1
2022-01-21,SPY US 01/28/22 C438,437.98,4.5664185579274985e-05,1
2022-01-28,SPY US 02/04/22 C442,441.95,0.00011313497001919082,1
2022-02-04,SPY US 02/11/22 C449,448.7,0.0006685981724983137,1
2022-02-11,SPY US 02/18/22 C441,440.46,0.001225991009399241,1
2022-02-18,SPY US 02/25/22 C435,434.23,0.0017732538055867941,1
2022-02-25,SPY US 03/04/22 C438,437.75,0.0005711022272987254,1
2022-03-04,SPY US 03/11/22 C433,432.17,0.0019205405280329213,1
2022-03-11,SPY US 03/18/22 C421,420.07,0.002213916728164289,1
2022-03-18,SPY US 03/25/22 C445,444.52,0.0010798164312066927,1
2022-03-25,SPY US 04/01/22 C453,452.69,0.0006847953345556768,1
2022-04-01,SPY US 04/08/22 C453,452.92,0.00017663163472581012,1
2022-04-08,SPY US 04/14/22 C448,447.57,0.0009607435708380851,1
2022-04-14,SPY US 04/22/22 C438,437.79,0.0004796820393337953,1
2022-04-22,SPY US 04/29/22 C427,426.04,0.002253309548399196,1
2022-04-29,SPY US 05/06/22 C413,412.0,0.0024271844660195274,1
2022-05-06,SPY US 05/13/22 C412,411.34,0.0016045120824621506,1
2022-05-13,SPY US 05/20/22 C402,401.72,0.0006970028875832313,1
2022-05-20,SPY US 05/27/22 C390,389.63,0.0009496188691835439,1
2022-05-27,SPY US 06/03/22 C416,415.26,0.0017820160863073475,1
2022-06-03,SPY US 06/10/22 C411,410.54,0.0011204754713303178,1
2022-06-10,SPY US 06/17/22 C390,389.8,0.0005130836326321386,1
2022-06-17,SPY US 06/24/22 C366,365.86,0.0003826600338927566,1
2022-07-08,SPY US 07/15/22 C389,388.67,0.0008490493220469908,1
2022-07-15,SPY US 07/22/22 C386,385.13,0.0022589774881209834,1
2022-07-22,SPY US 07/29/22 C396,395.09,0.00230327267204955,1
2022-07-29,SPY US 08/05/22 C412,411.99,2.4272433796879156e-05,1
2022-08-05,SPY US 08/12/22 C414,413.47,0.0012818342322296061,1
2022-08-12,SPY US 08/19/22 C428,427.1,0.0021072348396160567,1
2022-08-19,SPY US 08/26/22 C423,422.14,0.002037238830719712,1
2022-08-26,SPY US 09/02/22 C406,405.31,0.0017024006316153084,1
2022-09-02,SPY US 09/09/22 C393,392.24,0.0019375892310828924,1
2022-09-09,SPY US 09/16/22 C407,406.6,0.000983767830791793,1
2022-09-16,SPY US 09/23/22 C386,385.56,0.0011411972196286868,1
2022-09-23,SPY US 09/30/22 C368,367.95,0.00013588802826469681,1
2022-09-30,SPY US 10/07/22 C358,357.18,0.0022957612408309735,1
2022-10-07,SPY US 10/14/22 C363,362.79,0.0005788472670138489,1
2022-10-14,SPY US 10/21/22 C358,357.63,0.0010345888208482812,1
2022-10-21,SPY US 10/28/22 C375,374.29,0.0018969248443718723,1
2022-10-28,SPY US 11/04/22 C390,389.02,0.0025191506863400104,1
2022-11-04,SPY US 11/11/22 C377,376.35,0.0017271157167528806,1
2022-11-11,SPY US 11/18/22 C399,398.51,0.0012295801861936795,1
2022-11-18,SPY US 11/25/22 C397,396.03,0.002449309395752941,1
2022-11-25,SPY US 12/02/22 C403,402.33,0.0016652996296573352,1
2022-12-02,SPY US 12/09/22 C407,406.91,0.00022117913052022153,1
2022-12-09,SPY US 12/16/22 C394,393.28,0.0018307567127746616,1
2022-12-16,SPY US 12/23/22 C384,383.27,0.0019046625094580882,1
2022-12-23,SPY US 12/30/22 C383,382.91,0.00023504217701275643,1
2022-12-30,SPY US 01/06/23 C383,382.43,0.0014904688439714153,1
2023-01-06,SPY US 01/13/23 C389,388.08,0.0023706452277880707,1
2023-01-13,SPY US 01/20/23 C399,398.5,0.0012547051442910462,1
2023-01-20,SPY US 01/27/23 C396,395.88,0.0003031221582296961,1
2023-01-27,SPY US 02/03/23 C406,405.68,0.0007887990534412026,1
2023-02-03,SPY US 02/10/23 C413,412.35,0.0015763307869527399,1
2023-02-10,SPY US 02/17/23 C409,408.04,0.0023527105185765507,1
2023-02-17,SPY US 02/24/23 C408,407.26,0.001817021067622715,1
2023-02-24,SPY US 03/03/23 C397,396.38,0.0015641556082546249,1
2023-03-03,SPY US 03/10/23 C405,404.19,0.002004008016032177,1
2023-03-10,SPY US 03/17/23 C386,385.91,0.00023321499831552295,1
2023-03-17,SPY US 03/24/23 C390,389.99,2.5641683120136705e-05,1
2023-03-24,SPY US 03/31/23 C396,395.75,0.0006317119393557391,1
2023-03-31,SPY US 04/06/23 C410,409.39,0.0014900217396613957,1
2023-04-06,SPY US 04/14/23 C410,409.19,0.0019795205161416973,1
2023-04-14,SPY US 04/21/23 C413,412.46,0.001309217863550538,1
2023-04-21,SPY US 04/28/23 C413,412.2,0.0019408054342553438,1
2023-04-28,SPY US 05/05/23 C416,415.93,0.0001682975500685302,1
2023-05-05,SPY US 05/12/23 C413,412.63,0.0008966871046700575,1
2023-05-12,SPY US 05/19/23 C412,411.59,0.0009961369323843172,1
2023-05-19,SPY US 05/26/23 C419,418.62,0.0009077444938130341,1
2023-05-26,SPY US 06/02/23 C421,420.02,0.0023332222275129766,1
2023-06-02,SPY US 06/09/23 C428,427.92,0.00018695083193120965,1
2023-06-09,SPY US 06/16/23 C430,429.9,0.00023261223540371745,1
2023-06-16,SPY US 06/23/23 C440,439.46,0.0012287807764075342,1
2023-06-23,SPY US 06/30/23 C434,433.21,0.001823595946538692,1
2023-06-30,SPY US 07/07/23 C444,443.28,0.0016242555495398214,1
2023-07-07,SPY US 07/14/23 C439,438.55,0.001026108767529399,1
2023-07-14,SPY US 07/21/23 C450,449.28,0.0016025641025640969,1
2023-07-21,SPY US 07/28/23 C453,452.18,0.0018134371268079263,1
2023-07-28,SPY US 08/04/23 C457,456.92,0.00017508535411003834,1
2023-08-04,SPY US 08/11/23 C447,446.81,0.0004252366777826033,1
2023-08-11,SPY US 08/18/23 C446,445.65,0.0007853696847301972,1
2023-08-18,SPY US 08/25/23 C437,436.5,0.001145475372279492,1
2023-08-25,SPY US 09/01/23 C440,439.97,6.81864672591459e-05,1
2023-09-01,SPY US 09/08/23 C452,451.19,0.001795252554356308,1
2023-09-08,SPY US 09/15/23 C446,445.52,0.0010773927096427993,1
2023-09-15,SPY US 09/22/23 C444,443.37,0.0014209351106300172,1
2023-09-22,SPY US 09/29/23 C431,430.42,0.001347521025974574,1
2023-09-29,SPY US 10/06/23 C428,427.48,0.0012164311780666903,1
2023-10-06,SPY US 10/13/23 C430,429.54,0.0010709130697954539,1
2023-10-13,SPY US 10/20/23 C432,431.5,0.0011587485515642815,1
2023-10-20,SPY US 10/27/23 C422,421.19,0.00192312258125793,1
2023-10-27,SPY US 11/03/23 C411,410.68,0.0007791954806661838,1
2023-11-03,SPY US 11/10/23 C435,434.69,0.0007131519013550136,1
2023-11-10,SPY US 11/17/23 C441,440.61,0.000885136515285545,1
2023-11-17,SPY US 11/24/23 C451,450.79,0.0004658488431419361,1
2023-11-24,SPY US 12/01/23 C456,455.3,0.0015374478365912658,1
2023-12-01,SPY US 12/08/23 C460,459.1,0.0019603572206490227,1
2023-12-08,SPY US 12/15/23 C461,460.2,0.0017383746197305872,1
2023-12-15,SPY US 12/22/23 C470,469.33,0.001427566957151738,1
2023-12-22,SPY US 12/29/23 C474,473.65,0.0007389422569408222,1
2023-12-29,SPY US 01/05/24 C476,475.31,0.0014516841640193068,1
2024-01-05,SPY US 01/12/24 C468,467.92,0.00017096939647798237,1
2024-01-12,SPY US 01/19/24 C477,476.68,0.0006713098934294504,1
2024-01-19,SPY US 01/26/24 C483,482.43,0.0011815185622785496,1
2024-01-26,SPY US 02/02/24 C488,487.41,0.001210479883465565,1
2024-02-02,SPY US 02/09/24 C495,494.35,0.0013148578942043798,1
2024-02-09,SPY US 02/16/24 C502,501.2,0.0015961691939345712,1
2024-02-16,SPY US 02/23/24 C500,499.51,0.0009809613421152275,1
2024-02-23,SPY US 03/01/24 C508,507.85,0.0002953628039774614,1
2024-03-01,SPY US 03/08/24 C513,512.85,0.0002924831822170848,1
2024-03-08,SPY US 03/15/24 C512,511.72,0.0005471742359102194,1
2024-03-15,SPY US 03/22/24 C510,509.83,0.0003334444814939719,1
2024-03-22,SPY US 03/28/24 C522,521.21,0.0015157038429807201,1
2024-03-28,SPY US 04/05/24 C524,523.07,0.0017779647083562278,1
2024-04-05,SPY US 04/12/24 C519,518.43,0.0010994734101037462,1
2024-04-12,SPY US 04/19/24 C511,510.85,0.00029362826661438746,1
2024-04-19,SPY US 04/26/24 C496,495.16,0.0016964213587526977,1
2024-04-26,SPY US 05/03/24 C509,508.26,0.0014559477432809498,1
2024-05-03,SPY US 05/10/24 C512,511.29,0.001388644409239248,1
2024-05-10,SPY US 05/17/24 C521,520.84,0.00030719606789020304,1
2024-05-17,SPY US 05/24/24 C530,529.45,0.0010388138634431776,1
2024-05-24,SPY US 05/31/24 C530,529.44,0.0010577213659714868,1
2024-05-31,SPY US 06/07/24 C528,527.37,0.0011946072017747777,1
2024-06-07,SPY US 06/14/24 C535,534.01,0.0018538978670812334,1
2024-06-14,SPY US 06/21/24 C543,542.78,0.0004053207561074412,1
2024-06-21,SPY US 06/28/24 C545,544.51,0.000899891645699924,1
2024-06-28,SPY US 07/05/24 C545,544.22,0.0014332439087132443,1
2024-07-05,SPY US 07/12/24 C555,554.64,0.0006490696668108864,1
2024-07-12,SPY US 07/19/24 C560,559.99,1.7857461740433678e-05,1
2024-07-19,SPY US 07/26/24 C549,548.99,1.8215268037691246e-05,1
2024-07-26,SPY US 08/02/24 C545,544.44,0.0010285798251412626,1
2024-08-02,SPY US 08/09/24 C533,532.9,0.00018765246763008392,1
2024-08-09,SPY US 08/16/24 C533,532.99,1.876207808781949e-05,1
2024-08-16,SPY US 08/23/24 C555,554.31,0.0012447908210209135,1
2024-08-23,SPY US 08/30/24 C563,562.13,0.0015476846992688031,1
2024-08-30,SPY US 09/06/24 C564,563.68,0.0005676979846722663,1
2024-09-06,SPY US 09/13/24 C541,540.36,0.0011843955881263302,1
2024-09-13,SPY US 09/20/24 C563,562.01,0.0017615344922687903,1
2024-09-20,SPY US 09/27/24 C569,568.25,0.0013198416190056683,1
2024-09-27,SPY US 10/04/24 C572,571.47,0.0009274327611248356,1
2024-10-04,SPY US 10/11/24 C573,572.98,3.4905232294324406e-05,1
2024-10-11,SPY US 10/18/24 C580,579.58,0.0007246626867731809,1
2024-10-18,SPY US 10/25/24 C585,584.59,0.0007013462426657124,1
2024-10-25,SPY US 11/01/24 C580,579.04,0.001657916551533578,1
2024-11-01,SPY US 11/08/24 C572,571.04,0.0016811431773606778,1
2024-11-08,SPY US 11/15/24 C599,598.19,0.0013540848225479518,1
2024-11-15,SPY US 11/22/24 C586,585.75,0.0004268032437046987,1
2024-11-22,SPY US 11/29/24 C596,595.51,0.0008228241339356401,1
2024-11-29,SPY US 12/06/24 C603,602.55,0.0007468259895444529,1
2024-12-06,SPY US 12/13/24 C608,607.81,0.00031259768677727173,1
2024-12-13,SPY US 12/20/24 C605,604.21,0.001307492428129331,1
2024-12-20,SPY US 12/27/24 C592,591.15,0.0014378753277510814,1
2024-12-27,SPY US 01/03/25 C596,595.01,0.0016638375825617224,1
2025-01-03,SPY US 01/10/25 C592,591.95,8.446659346228458e-05,1
2025-01-10,SPY US 01/17/25 C581,580.49,0.0008785681062550843,1
2025-01-17,SPY US 01/24/25 C598,597.58,0.0007028347668931456,1
2025-01-24,SPY US 01/31/25 C608,607.97,4.934454002669675e-05,1
2025-01-31,SPY US 02/07/25 C602,601.82,0.0002990927519854747,1
2025-02-07,SPY US 02/14/25 C601,600.77,0.0003828420194085247,1
2025-02-14,SPY US 02/21/25 C610,609.7,0.0004920452681644871,1
2025-02-21,SPY US 02/28/25 C600,599.94,0.00010001000100001711,1
2025-02-28,SPY US 03/07/25 C595,594.18,0.0013800531825374218,1
2025-03-07,SPY US 03/14/25 C576,575.92,0.00013890818169204344,1
2025-03-14,SPY US 03/21/25 C563,562.81,0.00033759172722591657,1
2025-03-21,SPY US 03/28/25 C564,563.98,3.546225043438156e-05,1
2025-03-28,SPY US 04/04/25 C556,555.66,0.0006118849656264747,1
2025-04-04,SPY US 04/11/25 C506,505.28,0.0014249525015832543,1
2025-04-11,SPY US 04/17/25 C534,533.94,0.00011237217664894494,1
2025-04-17,SPY US 04/25/25 C527,526.41,0.0011207993769115632,1
2025-04-25,SPY US 05/02/25 C551,550.64,0.0006537846869099084,1
2025-05-02,SPY US 05/09/25 C567,566.76,0.0004234596654668632,1
2025-05-09,SPY US 05/16/25 C565,564.34,0.0011695077435587287,1
